t,usage_usec,nr_periods,nr_throttled,throttled_usec
211.77,17464343,0,0,0
212.77,17468111,0,0,0
213.77,17469109,0,0,0
214.78,17470551,0,0,0
215.80,17477018,0,0,0
216.81,17478187,0,0,0
217.81,17479654,0,0,0
218.81,17480788,0,0,0
219.81,17481721,0,0,0
220.82,17492624,0,0,0
221.82,17493707,0,0,0
222.82,17494812,0,0,0
223.82,17495836,0,0,0
224.83,17496824,0,0,0
225.83,17498106,0,0,0
226.83,17505005,0,0,0
227.83,17506034,0,0,0
228.84,17507533,0,0,0
229.84,17508434,0,0,0
230.84,17509581,0,0,0
231.84,17516626,0,0,0
232.85,17517632,0,0,0
233.85,17518552,0,0,0
234.85,17519707,0,0,0
235.85,17521185,0,0,0
236.86,17522152,0,0,0
237.86,17528943,0,0,0
238.86,17530072,0,0,0
239.86,17531647,0,0,0
240.88,17532631,0,0,0
241.88,17533839,0,0,0
242.88,17540249,0,0,0
243.89,17541257,0,0,0
244.89,17542212,0,0,0
245.89,17543753,0,0,0
246.89,17544803,0,0,0
247.89,17545774,0,0,0
248.91,17557281,0,0,0
249.91,17558485,0,0,0
250.91,17559895,0,0,0
251.91,17560980,0,0,0
252.91,17561923,0,0,0
253.92,17568935,0,0,0
254.92,17569859,0,0,0
255.92,17571272,0,0,0
256.92,17572155,0,0,0
257.92,17573191,0,0,0
258.93,17574220,0,0,0
259.93,17580783,0,0,0
260.93,17581885,0,0,0
261.93,17583537,0,0,0
262.93,17584404,0,0,0
263.94,17585339,0,0,0
264.94,17590674,0,0,0
265.94,17592108,0,0,0
266.94,17593072,0,0,0
267.95,17594024,0,0,0
268.95,17595007,0,0,0
269.95,17596228,0,0,0
270.96,17600114,0,0,0
271.97,17601337,0,0,0
272.97,17605581,0,0,0
273.97,17606745,0,0,0
274.97,17607722,0,0,0
275.97,17612484,0,0,0
276.98,17613345,0,0,0
277.98,17614467,0,0,0
278.98,17615516,0,0,0
279.98,17616487,0,0,0
280.98,17624366,0,0,0
281.99,17626029,0,0,0
282.99,17627176,0,0,0
283.99,17628902,0,0,0
285.00,17629987,0,0,0
286.00,17631528,0,0,0
287.00,17635830,0,0,0
288.00,17636930,0,0,0
289.01,17637961,0,0,0
290.01,17639096,0,0,0
291.01,17640086,0,0,0
292.01,17644346,0,0,0
293.02,17645706,0,0,0
294.02,17647108,0,0,0
295.02,17648734,0,0,0
296.03,17650461,0,0,0
297.03,17651492,0,0,0
298.03,17655849,0,0,0
299.03,17656918,0,0,0
300.03,17657970,0,0,0
301.04,17658974,0,0,0
302.04,17660163,0,0,0
303.04,17664328,0,0,0
304.05,17665582,0,0,0
305.06,17666691,0,0,0
306.06,17668723,0,0,0
307.06,17669726,0,0,0
308.06,17671082,0,0,0
309.06,17675443,0,0,0
310.07,17676555,0,0,0
311.07,17677613,0,0,0
312.07,17678857,0,0,0
313.07,17679910,0,0,0
314.08,17683898,0,0,0
315.09,17685078,0,0,0
316.19,17686902,0,0,0
317.20,17688501,0,0,0
318.20,17690076,0,0,0
319.20,17691221,0,0,0
