t,usage_usec,nr_periods,nr_throttled,throttled_usec
204.32,15908912,0,0,0
205.33,15910134,0,0,0
206.33,15911219,0,0,0
207.34,15919177,0,0,0
208.36,15920700,0,0,0
209.36,15922146,0,0,0
210.36,15923379,0,0,0
211.37,15924499,0,0,0
212.38,15925503,0,0,0
213.38,15932412,0,0,0
214.38,15933547,0,0,0
215.39,15934725,0,0,0
216.40,15935766,0,0,0
217.40,15937166,0,0,0
218.41,15943944,0,0,0
219.42,15945441,0,0,0
220.43,15946847,0,0,0
221.44,15947933,0,0,0
222.44,15948993,0,0,0
223.45,15950084,0,0,0
224.45,15963249,0,0,0
225.46,15964204,0,0,0
226.47,15965145,0,0,0
227.47,15966489,0,0,0
228.48,15967613,0,0,0
229.49,15974411,0,0,0
230.51,15975790,0,0,0
231.52,15977430,0,0,0
232.54,15978388,0,0,0
233.54,15979356,0,0,0
234.56,15980372,0,0,0
235.56,15987100,0,0,0
236.57,15988132,0,0,0
237.58,15989545,0,0,0
238.58,15990761,0,0,0
239.58,15991867,0,0,0
240.59,15996407,0,0,0
241.60,15997644,0,0,0
242.60,15999018,0,0,0
243.61,16000110,0,0,0
244.61,16001260,0,0,0
245.62,16002362,0,0,0
246.63,16006747,0,0,0
247.63,16008422,0,0,0
248.64,16009654,0,0,0
249.65,16012514,0,0,0
250.65,16013520,0,0,0
251.66,16018343,0,0,0
252.66,16019439,0,0,0
253.67,16020955,0,0,0
254.68,16021880,0,0,0
255.69,16023029,0,0,0
256.71,16024134,0,0,0
257.73,16028658,0,0,0
258.74,16030258,0,0,0
259.74,16031236,0,0,0
260.75,16032304,0,0,0
261.76,16033533,0,0,0
262.76,16038174,0,0,0
263.77,16039629,0,0,0
264.77,16040732,0,0,0
265.79,16041773,0,0,0
266.79,16042996,0,0,0
267.80,16043936,0,0,0
268.81,16054505,0,0,0
269.82,16055527,0,0,0
270.82,16056696,0,0,0
271.83,16057658,0,0,0
272.84,16058863,0,0,0
273.84,16063646,0,0,0
274.85,16065189,0,0,0
275.85,16066257,0,0,0
276.85,16067336,0,0,0
277.86,16068397,0,0,0
278.86,16073343,0,0,0
279.87,16074635,0,0,0
280.87,16075666,0,0,0
281.88,16076725,0,0,0
282.89,16077855,0,0,0
283.89,16078896,0,0,0
284.90,16083599,0,0,0
285.91,16085232,0,0,0
286.91,16086350,0,0,0
287.92,16087407,0,0,0
288.93,16089004,0,0,0
289.94,16093055,0,0,0
290.95,16094333,0,0,0
291.96,16095383,0,0,0
293.01,16096573,0,0,0
294.02,16097550,0,0,0
295.07,16098799,0,0,0
296.09,16103551,0,0,0
297.10,16105022,0,0,0
298.11,16106034,0,0,0
299.14,16107616,0,0,0
300.15,16108912,0,0,0
301.16,16113216,0,0,0
302.17,16114228,0,0,0
303.17,16115490,0,0,0
304.18,16116484,0,0,0
305.18,16117613,0,0,0
306.19,16118744,0,0,0
307.20,16124468,0,0,0
308.21,16125971,0,0,0
309.21,16127484,0,0,0
310.21,16130559,0,0,0
311.24,16131767,0,0,0
312.24,16136429,0,0,0
313.25,16137462,0,0,0
314.25,16138445,0,0,0
315.26,16139699,0,0,0
316.27,16140744,0,0,0
317.27,16141711,0,0,0
318.34,16146705,0,0,0
319.34,16148917,0,0,0
320.34,16150071,0,0,0
321.35,16151014,0,0,0
322.36,16152002,0,0,0
323.37,16162112,0,0,0
324.38,16163131,0,0,0
325.39,16164146,0,0,0
326.39,16165048,0,0,0
327.39,16166184,0,0,0
328.40,16170591,0,0,0
329.41,16172480,0,0,0
330.42,16173886,0,0,0
331.42,16175006,0,0,0
332.43,16176009,0,0,0
333.43,16176853,0,0,0
334.43,16180865,0,0,0
