t,usage_usec,nr_periods,nr_throttled,throttled_usec
225.46,296436636,29798,9558,412304354
226.47,296580144,29808,9559,412318293
227.47,296706058,29818,9559,412318293
228.48,296853262,29829,9560,412318293
229.49,297017544,29839,9570,412795870
230.51,297169613,29849,9573,412828090
231.52,297319067,29859,9575,412834946
232.54,297470873,29869,9577,412834946
233.54,297625176,29879,9579,412852971
234.56,297778681,29889,9580,412853155
235.56,297932127,29899,9585,412922265
236.57,298091292,29909,9595,413181504
237.58,298211022,29919,9596,413186297
238.58,298361481,29930,9600,413193269
239.58,298523239,29940,9607,413602261
240.59,298676003,29950,9613,413639554
241.60,298824169,29960,9614,413639554
242.60,298978965,29970,9619,413663937
243.61,299132096,29980,9621,413667595
244.61,299279196,29990,9622,413674842
245.62,299438242,30000,9627,413719025
246.63,299594966,30010,9634,413779007
247.63,299749128,30020,9640,413797132
248.64,299895478,30030,9645,413965348
249.65,300044378,30040,9651,414311737
250.65,300197248,30050,9654,414349861
251.66,300345198,30060,9657,414372748
252.66,300494780,30070,9658,414374582
253.67,300650719,30080,9663,414412871
254.68,300803172,30090,9667,414418179
255.69,300952457,30101,9667,414418179
256.71,301102128,30111,9670,414431572
257.73,301276156,30121,9677,414567035
258.74,301396626,30131,9682,414885753
259.74,301557180,30141,9687,414951825
260.75,301715765,30151,9697,415171679
261.76,301873185,30161,9703,415171679
262.76,302033535,30171,9707,415176375
263.77,302189932,30181,9713,415266156
264.77,302347292,30191,9716,415273416
265.79,302491109,30202,9718,415288001
266.79,302646000,30212,9724,415310442
267.80,302809742,30222,9728,415606633
268.81,302946152,30232,9733,415750535
269.82,303072823,30242,9735,415772337
270.82,303225146,30252,9738,415814904
271.83,303388117,30262,9744,415868138
272.84,303538372,30272,9752,416040594
273.84,303690649,30282,9753,416040594
274.85,303838421,30292,9755,416048699
275.85,303988853,30302,9756,416048699
276.85,304134128,30312,9757,416048699
277.86,304294818,30322,9764,416434579
278.86,304445368,30332,9768,416451280
279.87,304567031,30342,9769,416451479
280.87,304714034,30352,9770,416462452
281.88,304864596,30363,9774,416484955
282.89,305021190,30373,9778,416510052
283.89,305185168,30383,9787,416614678
284.90,305342537,30393,9797,416844901
285.91,305497687,30403,9801,416869731
286.91,305667342,30413,9809,417137985
287.92,305809889,30423,9813,417319225
288.93,305968102,30433,9818,417338301
289.94,306131230,30443,9827,417468168
290.95,306249832,30453,9827,417468168
291.96,306399149,30463,9828,417468168
293.01,306560862,30474,9831,417487675
294.02,306719488,30484,9834,417506108
295.07,306875352,30494,9836,417537517
296.09,307040217,30505,9847,417715686
297.10,307210836,30515,9857,418024396
298.11,307355250,30525,9865,418321215
299.14,307510596,30535,9867,418333838
300.15,307664953,30545,9870,418352472
301.16,307779522,30555,9870,418352472
