t,usage_usec,nr_periods,nr_throttled,throttled_usec
223.33,143014163,26910,5110,146321906
224.33,143175456,26920,5120,146701477
225.33,143333016,26930,5130,147015027
226.33,143494245,26940,5140,147209731
227.33,143619852,26950,5144,147254747
228.33,143778373,26960,5154,147550783
229.34,143938827,26970,5164,147861791
230.34,144099326,26980,5174,148110899
231.34,144258693,26990,5184,148428612
232.34,144418263,27000,5194,148720122
233.34,144578578,27010,5204,148969248
234.34,144738438,27020,5214,149229704
235.34,144898264,27030,5224,149451705
236.34,145060267,27040,5234,149662710
237.34,145196703,27050,5242,149964205
238.34,145350137,27060,5247,150129368
239.34,145510585,27070,5257,150444995
240.35,145670731,27080,5267,150696839
241.35,145829771,27090,5277,150927586
242.35,145989694,27100,5287,151076242
243.35,146150708,27110,5297,151323737
244.35,146310007,27120,5307,151562777
245.35,146469803,27130,5317,151885012
246.35,146631666,27141,5328,152207622
247.36,146792861,27151,5338,152510579
248.36,146928856,27161,5342,152566538
249.36,147087717,27171,5352,152983106
250.37,147247332,27181,5362,153194187
251.38,147411411,27191,5372,153389885
252.38,147570230,27201,5382,153556292
253.39,147730859,27211,5392,153631515
254.39,147893258,27221,5402,153839035
255.40,148050527,27231,5412,153983304
256.40,148210052,27241,5419,154027408
257.40,148375368,27251,5429,154129189
258.41,148511309,27261,5436,154332428
259.41,148666563,27271,5442,154428329
260.42,148827024,27281,5452,154657291
261.44,148988326,27291,5462,155026043
262.47,149153488,27302,5473,155354045
263.48,149315229,27312,5483,155590180
264.49,149478018,27322,5493,155886694
265.49,149637811,27332,5503,156236595
266.49,149798212,27342,5513,156538033
267.49,149959543,27352,5523,156732163
268.49,150116246,27362,5533,156978383
269.50,150244088,27372,5537,157009845
270.50,150409030,27382,5547,157150959
271.50,150567258,27392,5557,157408225
272.50,150728083,27402,5567,157798289
273.51,150890447,27412,5577,158177485
274.51,151052152,27422,5587,158508208
275.51,151210779,27432,5597,158809448
276.51,151371491,27442,5607,159067227
277.51,151532209,27452,5617,159375688
278.51,151689931,27462,5627,159564631
279.52,151841357,27472,5636,159828285
280.52,151978924,27482,5640,159870302
281.52,152138235,27492,5650,160158874
282.52,152299989,27502,5660,160432802
283.53,152458956,27512,5670,160614426
284.56,152626825,27523,5681,160948399
285.58,152790799,27533,5691,161387146
286.59,152949133,27543,5701,161683297
287.59,153109074,27553,5711,161986494
288.59,153265932,27563,5721,162203557
289.60,153434178,27573,5731,162395204
290.60,153551414,27583,5735,162499190
291.60,153718270,27593,5744,162598146
292.60,153882179,27603,5754,162878213
293.60,154038807,27613,5764,163238881
294.60,154196276,27623,5774,163564163
295.61,154360250,27633,5784,163780374
296.62,154523660,27643,5794,164123147
297.62,154682583,27653,5804,164505615
298.62,154841894,27663,5814,164793499
299.62,154998021,27673,5824,164966656
300.63,155156658,27683,5834,165214068
301.63,155291866,27693,5837,165255917
302.63,155452191,27703,5847,165606280
303.63,155612821,27713,5857,165915763
304.65,155774355,27723,5867,166198298
305.65,155931676,27733,5877,166547105
306.66,156097598,27744,5888,166825095
307.67,156258971,27754,5898,167125270
308.67,156417394,27764,5908,167452405
309.67,156577422,27774,5918,167869016
310.67,156738251,27784,5928,168052537
311.67,156863939,27794,5933,168151352
312.69,157030068,27804,5942,168321851
313.70,157195301,27814,5952,168692820
314.72,157356511,27824,5962,169053566
315.72,157516821,27834,5972,169356504
316.72,157676593,27844,5982,169621901
317.72,157835790,27854,5992,169809558
318.72,157996477,27864,6002,170092207
319.72,158156631,27874,6012,170323751
320.72,158314973,27884,6022,170549374
321.72,158475572,27894,6032,170880242
322.73,158607197,27904,6036,170951345
323.74,158766669,27914,6046,171131191
324.75,158928250,27924,6056,171413899
325.75,159088498,27935,6067,171769286
326.76,159250845,27945,6077,172118333
327.76,159415249,27955,6087,172392312
328.76,159573328,27965,6097,172748219
329.76,159733168,27975,6107,173023874
330.76,159893447,27985,6117,173251357
331.77,160052030,27995,6127,173431568
332.77,160147619,28005,6128,173448112
333.77,160177882,28014,6128,173448112
334.77,160180803,28019,6128,173448112
335.84,160185001,28025,6128,173448112
336.84,160187772,28030,6128,173448112
337.85,160190419,28035,6128,173448112
338.85,160193481,28041,6128,173448112
