t,usage_usec,nr_periods,nr_throttled,throttled_usec
257.08,106075906,23799,3129,89876121
258.08,106116712,23809,3129,89876121
259.08,106158446,23819,3129,89876121
260.10,106193998,23829,3129,89876121
261.10,106231279,23839,3129,89876121
262.10,106274715,23849,3129,89876121
263.11,106318822,23859,3129,89876121
264.11,106362490,23869,3129,89876121
265.11,106412418,23879,3129,89876121
266.11,106458166,23889,3129,89876121
267.11,106501946,23899,3129,89876121
268.11,106542006,23909,3129,89876121
269.12,106581329,23919,3129,89876121
270.12,106622506,23929,3129,89876121
271.13,106658525,23940,3129,89876121
272.13,106699603,23950,3129,89876121
273.13,106744324,23960,3129,89876121
274.14,106785656,23970,3129,89876121
275.14,106829360,23980,3129,89876121
276.14,106873133,23990,3129,89876121
277.14,106921480,24000,3129,89876121
278.14,106969989,24010,3129,89876121
279.15,107013367,24020,3129,89876121
280.15,107054310,24030,3129,89876121
281.15,107095912,24040,3129,89876121
282.18,107132304,24050,3129,89876121
283.18,107173400,24060,3129,89876121
284.19,107221449,24070,3129,89876121
285.19,107261823,24080,3129,89876121
286.19,107303849,24090,3129,89876121
287.19,107345101,24100,3129,89876121
288.19,107389102,24110,3129,89876121
289.19,107438239,24120,3129,89876121
290.20,107485918,24130,3129,89876121
291.20,107527698,24140,3129,89876121
292.20,107568043,24150,3129,89876121
293.22,107602853,24160,3129,89876121
294.22,107641424,24170,3129,89876121
295.22,107684539,24180,3129,89876121
296.23,107726308,24190,3129,89876121
297.23,107768405,24200,3129,89876121
298.23,107810429,24210,3129,89876121
299.23,107850949,24221,3129,89876121
300.23,107892882,24231,3129,89876121
301.23,107941747,24241,3129,89876121
302.23,107988840,24251,3129,89876121
303.24,108030410,24261,3129,89876121
304.28,108063266,24271,3129,89876121
305.28,108106178,24281,3129,89876121
306.34,108151359,24292,3129,89876121
307.34,108193573,24302,3129,89876121
308.34,108235706,24312,3129,89876121
309.34,108275717,24322,3129,89876121
310.34,108318615,24332,3129,89876121
311.34,108360353,24342,3129,89876121
312.35,108401849,24352,3129,89876121
313.35,108451416,24362,3129,89876121
314.36,108496894,24372,3129,89876121
315.36,108529219,24382,3129,89876121
316.36,108572124,24392,3129,89876121
317.36,108614238,24402,3129,89876121
318.36,108654487,24412,3129,89876121
319.36,108695270,24422,3129,89876121
320.36,108737980,24432,3129,89876121
321.37,108783451,24442,3129,89876121
322.37,108826912,24452,3129,89876121
323.37,108868906,24462,3129,89876121
324.37,108909388,24472,3129,89876121
325.37,108954011,24482,3129,89876121
326.38,108988951,24492,3129,89876121
327.38,109031398,24502,3129,89876121
328.38,109072134,24512,3129,89876121
329.38,109111905,24522,3129,89876121
330.38,109157573,24532,3129,89876121
331.40,109201750,24542,3129,89876121
332.40,109244998,24552,3129,89876121
333.40,109287964,24562,3129,89876121
334.40,109329320,24572,3129,89876121
335.40,109371871,24582,3129,89876121
336.41,109411819,24592,3129,89876121
337.49,109447173,24603,3129,89876121
338.51,109479474,24613,3129,89876121
339.56,109509924,24624,3129,89876121
340.62,109541092,24634,3129,89876121
341.72,109574751,24645,3129,89876121
342.75,109592440,24654,3129,89876121
343.75,109595368,24660,3129,89876121
